journal_entry_id,posting_date,prepared_by,entry_date,description
AC24-00226,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00227,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00228,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00229,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00230,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00231,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00232,2024-02-26,TREPAT-TS2\DBEATRIZM,2024-02-26,
AC24-00233,2024-02-26,TREPAT-TS2\DBEATRIZM,2024-02-26,
AC24-00234,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00235,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00236,2024-02-26,TREPAT-TS2\DBEATRIZM,2024-02-26,
AC24-00237,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00238,2024-02-13,TREPAT-TS2\DCRISTINAC,2024-02-13,
AC24-00239,2024-02-23,TREPAT-TS2\DBEATRIZM,2024-02-23,
AC24-00240,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00241,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00242,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00243,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00244,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
AC24-00245,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00246,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00247,2024-02-28,TREPAT-TS2\DBEATRIZM,2024-02-28,
AC24-00248,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00249,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00250,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00251,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00252,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00253,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00254,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00255,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00256,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00257,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00258,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00259,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00260,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00261,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
AC24-00262,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00263,2024-02-22,TREPAT-TS2\DBEATRIZM,2024-02-22,
AC24-00264,2024-02-14,TREPAT-TS2\DBEATRIZM,2024-02-14,
AC24-00265,2024-02-28,TREPAT-TS2\DBEATRIZM,2024-02-28,
AC24-00266,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00267,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
AC24-00268,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00269,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00270,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00271,2024-02-27,TREPAT-TS2\DIULIA,2024-02-29,
AC24-00272,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00273,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00274,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00275,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00276,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00277,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00278,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00279,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00280,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00281,2024-02-23,TREPAT-TS2\DBEATRIZM,2024-02-23,
AC24-00282,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00283,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00284,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00285,2024-03-18,TREPAT-TS2\DBEATRIZM,2024-03-18,
AC24-00286,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00287,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00288,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00289,2024-03-04,TREPAT-TS2\DBEATRIZM,2024-03-04,
AC24-00290,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00291,2024-03-29,TREPAT-TS2\DBEATRIZM,2024-03-29,
AC24-00292,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00293,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00294,2024-03-02,TREPAT-TS2\DBEATRIZM,2024-03-02,
AC24-00295,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00296,2024-04-12,TREPAT-TS2\DBEATRIZM,2024-04-12,
AC24-00297,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00298,2024-02-29,TREPAT-TS2\DIULIA,2024-03-05,
AC24-00299,2024-02-29,TREPAT-TS2\DIULIA,2024-03-05,
AC24-00300,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00301,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00302,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00303,2024-01-31,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00304,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00305,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00306,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00307,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00308,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
AC24-00309,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
AC24-00310,2024-03-06,TREPAT-TS2\DBEATRIZM,2024-03-06,
AC24-00311,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00312,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00313,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00314,2024-01-31,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00315,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00316,2024-02-08,TREPAT-TS2\DBEATRIZM,2024-02-08,
AC24-00317,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00318,2024-02-29,TREPAT-TS2\DANAM,2024-02-29,
AC24-00319,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00320,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00321,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00322,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00323,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00324,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00325,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00326,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00327,2024-04-05,TREPAT-TS2\DBEATRIZM,2024-04-05,
AC24-00328,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00329,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00330,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00331,2024-04-15,TREPAT-TS2\DBEATRIZM,2024-04-15,
AC24-00332,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00333,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00334,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00335,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00336,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00337,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00338,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00339,2024-03-06,TREPAT-TS2\DBEATRIZM,2024-03-06,
AC24-00340,2024-03-08,TREPAT-TS2\DBEATRIZM,2024-03-08,
AC24-00341,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00342,2024-04-25,TREPAT-TS2\DBEATRIZM,2024-04-25,
AC24-00343,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00344,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00345,2024-03-05,TREPAT-TS2\DBEATRIZM,2024-03-05,
AC24-00346,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00347,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00348,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00349,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00350,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00351,2024-03-08,TREPAT-TS2\DBEATRIZM,2024-03-08,
AC24-00352,2024-04-22,TREPAT-TS2\DBEATRIZM,2024-04-22,
AC24-00353,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00354,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00355,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00356,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
AC24-00357,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
AC24-00358,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00359,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00360,2024-02-21,TREPAT-TS2\DBEATRIZM,2024-02-21,
AC24-00361,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00362,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00363,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
AC24-00364,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00365,2024-02-19,TREPAT-TS2\DBEATRIZM,2024-02-19,
AC24-00366,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00367,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00368,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00369,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00370,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00371,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00372,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00373,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00374,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00375,2024-02-27,TREPAT-TS2\DBEATRIZM,2024-02-27,
AC24-00376,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00377,2024-01-09,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00378,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00379,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00380,2024-03-08,TREPAT-TS2\DBEATRIZM,2024-03-08,
AC24-00381,2024-03-09,TREPAT-TS2\DBEATRIZM,2024-03-09,
AC24-00382,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00383,2024-01-29,TREPAT-TS2\DBEATRIZM,2024-02-01,
AC24-00384,2024-02-10,TREPAT-TS2\DBEATRIZM,2024-02-10,
AC24-00385,2024-03-01,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00386,2024-02-09,TREPAT-TS2\DBEATRIZM,2024-02-09,
AC24-00387,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00388,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00389,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00390,2024-02-29,TREPAT-TS2\DBEATRIZM,2024-02-29,
AC24-00391,2024-02-06,TREPAT-TS2\DBEATRIZM,2024-02-06,
AC24-00392,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00393,2024-02-09,TREPAT-TS2\DBEATRIZM,2024-02-09,
AC24-00394,2024-02-28,TREPAT-TS2\DBEATRIZM,2024-02-28,
AC24-00395,2024-03-13,TREPAT-TS2\DANAM,2024-03-13,
AC24-00396,2024-03-11,TREPAT-TS2\DBEATRIZM,2024-03-11,
AC24-00397,2024-03-14,TREPAT-TS2\DBEATRIZM,2024-03-14,
AC24-00398,2024-03-18,TREPAT-TS2\DBEATRIZM,2024-03-18,
AC24-00399,2024-03-15,TREPAT-TS2\DBEATRIZM,2024-03-15,
AC24-00400,2024-03-25,TREPAT-TS2\DBEATRIZM,2024-03-25,
AC24-00401,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00402,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00403,2024-03-21,TREPAT-TS2\DBEATRIZM,2024-03-21,
AC24-00404,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00405,2024-03-08,TREPAT-TS2\DBEATRIZM,2024-03-08,
AC24-00406,2024-03-16,TREPAT-TS2\DBEATRIZM,2024-03-16,
AC24-00407,2024-03-15,TREPAT-TS2\DBEATRIZM,2024-03-15,
AC24-00408,2024-03-15,TREPAT-TS2\DBEATRIZM,2024-03-15,
AC24-00409,2024-03-08,TREPAT-TS2\DBEATRIZM,2024-03-08,
AC24-00410,2024-03-16,TREPAT-TS2\DBEATRIZM,2024-03-16,
AC24-00411,2024-03-14,TREPAT-TS2\DBEATRIZM,2024-03-14,
AC24-00412,2024-03-14,TREPAT-TS2\DBEATRIZM,2024-03-14,
AC24-00413,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00414,2024-03-16,TREPAT-TS2\DBEATRIZM,2024-03-16,
AC24-00415,2024-03-15,TREPAT-TS2\DBEATRIZM,2024-03-15,
AC24-00416,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00417,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00418,2024-03-19,TREPAT-TS2\DBEATRIZM,2024-03-19,
AC24-00419,2024-03-19,TREPAT-TS2\DBEATRIZM,2024-03-19,
AC24-00420,2024-03-14,TREPAT-TS2\DBEATRIZM,2024-03-14,
AC24-00421,2024-03-20,TREPAT-TS2\DBEATRIZM,2024-03-20,
AC24-00422,2024-02-09,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00423,2024-03-18,TREPAT-TS2\DBEATRIZM,2024-03-18,
AC24-00424,2024-03-20,TREPAT-TS2\DCRISTINAC,2024-03-20,
AC24-00425,2024-03-25,TREPAT-TS2\DCRISTINAC,2024-03-25,
AC24-00426,2024-03-26,TREPAT-TS2\DIULIA,2024-04-02,
AC24-00427,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00428,2024-03-21,TREPAT-TS2\DBEATRIZM,2024-03-21,
AC24-00429,2024-03-26,TREPAT-TS2\DBEATRIZM,2024-03-26,
AC24-00430,2024-03-20,TREPAT-TS2\DBEATRIZM,2024-03-20,
AC24-00431,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00432,2024-04-15,TREPAT-TS2\DBEATRIZM,2024-04-15,
AC24-00433,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00434,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00435,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00436,2024-03-28,TREPAT-TS2\DBEATRIZM,2024-03-28,
AC24-00437,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00438,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00439,2024-03-25,TREPAT-TS2\DBEATRIZM,2024-03-25,
AC24-00440,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00441,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00442,2024-03-25,TREPAT-TS2\DBEATRIZM,2024-03-25,
AC24-00443,2024-03-26,TREPAT-TS2\DBEATRIZM,2024-03-26,
AC24-00444,2024-03-26,TREPAT-TS2\DBEATRIZM,2024-03-26,
AC24-00445,2024-03-25,TREPAT-TS2\DBEATRIZM,2024-03-25,
AC24-00446,2024-03-25,TREPAT-TS2\DBEATRIZM,2024-03-25,
AC24-00447,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00448,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00449,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00450,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00451,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00452,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00453,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00454,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00455,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00456,2024-04-05,TREPAT-TS2\DANAM,2024-04-05,
AC24-00457,2024-03-30,TREPAT-TS2\DBEATRIZM,2024-03-30,
AC24-00458,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00459,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00460,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00461,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00462,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00463,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00464,2024-04-16,TREPAT-TS2\DBEATRIZM,2024-04-16,
AC24-00465,2024-04-16,TREPAT-TS2\DBEATRIZM,2024-04-16,
AC24-00466,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00467,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00468,2024-03-18,TREPAT-TS2\DBEATRIZM,2024-03-18,
AC24-00469,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00470,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00471,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00472,2024-04-05,TREPAT-TS2\DBEATRIZM,2024-04-05,
AC24-00473,2024-04-06,TREPAT-TS2\DBEATRIZM,2024-04-06,
AC24-00474,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00475,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00476,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00477,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00478,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00479,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00480,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00481,2024-03-29,TREPAT-TS2\DBEATRIZM,2024-03-29,
AC24-00482,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00483,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00484,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00485,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00486,2024-04-01,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00487,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00488,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00489,2024-03-27,TREPAT-TS2\DBEATRIZM,2024-03-27,
AC24-00490,2024-03-14,TREPAT-TS2\DBEATRIZM,2024-03-14,
AC24-00491,2024-03-18,TREPAT-TS2\DBEATRIZM,2024-03-18,
AC24-00492,2024-04-07,TREPAT-TS2\DBEATRIZM,2024-04-07,
AC24-00493,2024-03-23,TREPAT-TS2\DBEATRIZM,2024-03-23,
AC24-00494,2024-02-23,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00495,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00496,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00497,2024-03-23,TREPAT-TS2\DBEATRIZM,2024-03-23,
AC24-00498,2024-03-23,TREPAT-TS2\DBEATRIZM,2024-03-23,
AC24-00499,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00500,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00501,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00502,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00503,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00504,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00505,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00506,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00507,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00508,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00509,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00510,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00511,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00512,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00513,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00514,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00515,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00516,2024-03-12,TREPAT-TS2\DBEATRIZM,2024-03-12,
AC24-00517,2024-03-13,TREPAT-TS2\DBEATRIZM,2024-03-13,
AC24-00518,2024-03-24,TREPAT-TS2\DBEATRIZM,2024-03-24,
AC24-00519,2024-03-22,TREPAT-TS2\DBEATRIZM,2024-03-22,
AC24-00520,2024-03-31,TREPAT-TS2\DBEATRIZM,2024-03-31,
AC24-00521,2024-01-02,TREPAT-TS2\DBEATRIZM,2024-03-01,
AC24-00522,2024-04-10,TREPAT-TS2\DBEATRIZM,2024-04-10,
AC24-00523,2024-04-05,TREPAT-TS2\DBEATRIZM,2024-04-05,
AC24-00524,2024-04-11,TREPAT-TS2\DBEATRIZM,2024-04-11,
AC24-00525,2024-04-11,TREPAT-TS2\DBEATRIZM,2024-04-11,
AC24-00526,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00527,2024-04-12,TREPAT-TS2\DBEATRIZM,2024-04-12,
AC24-00528,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00529,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00530,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00531,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00532,2024-04-12,TREPAT-TS2\DBEATRIZM,2024-04-12,
AC24-00533,2024-03-27,TREPAT-TS2\DBEATRIZM,2024-04-01,
AC24-00534,2024-04-23,TREPAT-TS2\DBEATRIZM,2024-04-23,
AC24-00535,2024-04-19,TREPAT-TS2\DBEATRIZM,2024-04-19,
AC24-00536,2024-04-02,TREPAT-TS2\DBEATRIZM,2024-04-02,
AC24-00537,2024-04-19,TREPAT-TS2\DBEATRIZM,2024-04-19,
AC24-00538,2024-04-19,TREPAT-TS2\DBEATRIZM,2024-04-19,
AC24-00539,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00540,2024-04-30,TREPAT-TS2\DBEATRIZM,2024-04-30,
AC24-00541,2024-04-18,TREPAT-TS2\DIULIA,2024-04-23,
AC24-00542,2024-04-15,TREPAT-TS2\DBEATRIZM,2024-04-15,
AC24-00543,2024-04-18,TREPAT-TS2\DBEATRIZM,2024-04-18,
AC24-00544,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00545,2024-04-17,TREPAT-TS2\DBEATRIZM,2024-04-17,
AC24-00546,2024-04-09,TREPAT-TS2\DBEATRIZM,2024-04-09,
AC24-00547,2024-04-19,TREPAT-TS2\DBEATRIZM,2024-04-19,
AC24-00548,2024-04-16,TREPAT-TS2\DBEATRIZM,2024-04-16,
AC24-00549,2024-04-15,TREPAT-TS2\DBEATRIZM,2024-04-15,
AC24-00550,2024-04-18,TREPAT-TS2\DBEATRIZM,2024-04-18,
AC24-00551,2024-04-30,TREPAT-TS2\DBEATRIZM,2024-04-30,
AC24-00552,2024-04-20,TREPAT-TS2\DBEATRIZM,2024-04-20,
AC24-00553,2024-04-11,TREPAT-TS2\DBEATRIZM,2024-04-11,
AC24-00554,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00555,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00556,2024-04-09,TREPAT-TS2\DBEATRIZM,2024-04-09,
AC24-00557,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00558,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00559,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00560,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00561,2024-04-04,TREPAT-TS2\DBEATRIZM,2024-04-04,
AC24-00562,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00563,2024-04-08,TREPAT-TS2\DBEATRIZM,2024-04-08,
AC24-00564,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00565,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
AC24-00566,2024-04-03,TREPAT-TS2\DBEATRIZM,2024-04-03,
