journal_entry_id,line_number,gl_account_number,amount,debit_credit_indicator,business_unit,cost_center,department,project_code,location,line_description,reference_number,customer_id,vendor_id,product_id,user_defined_01,user_defined_02,user_defined_03
10064,89772,5523002,264552.32,,,,,,,REDUR LOGISTICA. S.L.,,,8301.0,,,,
10064,89773,4330001,-264552.32,,,,,,,REDUR LOGISTICA. S.L.,,,5523002.0,,,,
10064,89771,4330001,264552.32,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
10064,89769,4309001,-218638.28,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
10064,89770,4770001,-45914.04,,,,,,,REDUR LOGISTICA. S.L.,,,,,,,
10065,89777,5524101,140135.96,,,,,,,ANTRACITA CINCO. S.L.,,,103.0,,,,
10065,89778,4300001,-140135.96,,,,,,,ANTRACITA CINCO. S.L.,,,5524101.0,,,,
10065,89776,4300001,140135.96,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
10065,89775,4770001,-24321.12,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
10065,89774,4309001,-115814.84,,,,,,,ANTRACITA CINCO. S.L.,,,,,,,
10066,89781,7520002,-40375.84,,,,,,,ALQUILER REDUR LOGISTICA - MEDLINE,,,,,,,
10066,89783,7520002,-4531.9,,,,,,,ALQUILER REDUR LOGISTICA - SANT GOBAIN,,,,,,,
10066,89780,7520002,-19159.85,,,,,,,ALQUILER REDUR LOGISTICA - VARIOS,,,,,,,
10066,89784,7520002,-2517.72,,,,,,,ALQUILER REDUR LOGISTICA - STERENN,,,,,,,
10066,89786,7520002,-38605.04,,,,,,,ALQUILER ANTRACITA CINCO - BELLOTA,,,,,,,
10066,89782,7520002,-6294.3,,,,,,,ALQUILER REDUR LOGISTICA - BOLTON,,,,,,,
10066,89779,4309001,72879.61,,,,,,,FRA ALQUILER REDUR LOGISTICA,,,,,,,
10066,89785,4309001,38605.04,,,,,,,FRA ALQUILER ANTRACITA CINCO,,,,,,,
10067,89792,4720001,2.0,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89790,4720001,10.17,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89789,6227001,48.44,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89788,4720001,3.26,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89787,6227001,15.53,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89791,6227001,9.51,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10067,89793,5230001,-88.91,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10068,89794,6227001,375.72,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10068,89795,4720001,78.9,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10068,89796,5230001,-454.62,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10069,89799,5230001,-52.93,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10069,89798,4720001,9.19,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10069,89797,6227001,43.74,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10070,89801,4720001,9.19,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10070,89802,5230001,-52.93,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10070,89800,6227001,43.74,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10071,89804,4720001,9.19,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10071,89805,5230001,-52.93,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10071,89803,6227001,43.74,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10072,89806,6227001,520.32,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10072,89807,4720001,109.27,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10072,89808,5230001,-629.59,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10073,89809,6227001,35.82,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10073,89811,5230001,-43.34,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10073,89810,4720001,7.52,,,,,,,CANON ESPAÑA S.A.,,,,,,,
10074,89812,4010001,484.0,,,,,,,Liq. efecto a pagar P24PGS0001/9827818,,,,,,,
10074,89813,5720001,-484.0,,,,,,,Liq. orden pago ORPG0587,,,,,,,
10075,89815,5720001,-4485.63,,,,,,,Liq. orden pago ORPG0587,,,,,,,
10075,89814,4010001,4485.63,,,,,,,Liq. efecto a pagar P24PGS0001/9827830,,,,,,,
10076,89817,4770001,-503.79,,,,,,,BRONCE 15. S.L.,,,,,,,
10076,89818,4340001,2902.79,,,,,,,BRONCE 15. S.L.,,,,,,,
10076,89816,7590001,-2399.0,,,,,,,BRONCE 15. S.L.,,,,,,,
10077,89853,5523001,-72047.21,,,,,,,TRASPASO CTR,,,,,,,
10077,89833,4100001,694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89835,4100001,733.11,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89825,4100001,515.5,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89851,4100001,14626.0,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
10077,89837,4100001,1176.12,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89845,4100001,2565.06,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10077,89843,4100001,1637.4,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
10077,89839,4100001,1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89829,4100001,640.3,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89831,4100001,684.98,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89827,4100001,531.72,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89855,6250001,163.8,,,,,,,SEGURCAIXA,,,,,,,
10077,89847,4000001,3099.03,,,,,,,SOLRED. S.A.,,,,,,,
10077,89819,4100001,243.05,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89849,4000001,4015.99,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
10077,89844,5720001,-1637.4,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
10077,89841,4000001,758.9,,,,,,,SOLRED. S.A.,,,,,,,
10077,89857,6250001,173.8,,,,,,,SEGURCAIXA,,,,,,,
10077,89836,5720001,-733.11,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89834,5720001,-694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89858,5720001,-173.8,,,,,,,SEGURCAIXA,,,,,,,
10077,89842,5720001,-758.9,,,,,,,SOLRED. S.A.,,,,,,,
10077,89823,4100001,394.65,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89821,4100001,266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89852,5720001,-14626.0,,,,,,,TELEFONICA SOLUCIONES DE INFORMATICA Y COMUN. SAU,,,,,,,
10077,89824,5720001,-394.65,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89822,5720001,-266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89820,5720001,-243.05,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89840,5720001,-1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89826,5720001,-515.5,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89830,5720001,-640.3,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89828,5720001,-531.72,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89832,5720001,-684.98,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89838,5720001,-1176.12,,,,,,,GRENKE RENT S.L.,,,,,,,
10077,89848,5720001,-3099.03,,,,,,,SOLRED. S.A.,,,,,,,
10077,89850,5720001,-4015.99,,,,,,,ALPHABET ESPAÑA FLEET MANAGEMENT. S.A.U.,,,,,,,
10077,89854,5720001,72047.21,,,,,,,TRASPASO CTR,,,,,,,
10077,89856,5720001,-163.8,,,,,,,SEGURCAIXA,,,,,,,
10077,89846,5720001,-2565.06,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89872,5720001,-248.82,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
10078,89874,5720001,-2420.0,,,,,,,CAMARA OFICIAL COMERCIO INDUSTRIA Y SERV. MADRID,,,,,,,
10078,89871,4100001,248.82,,,,,,,ARVAL SERVICE LEASE. S.A.,,,,,,,
10078,89863,4100001,211.76,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89865,4100001,223.95,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89877,6273001,43.6,,,,,,,CUOTA TARJETA,,,,,,,
10078,89876,5720001,4729.07,,,,,,,TRASPASO CTR,,,,,,,
10078,89868,5720001,-1146.69,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89866,5720001,-223.95,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89878,5720001,-43.6,,,,,,,CUOTA TARJETA,,,,,,,
10078,89870,5720001,-223.22,,,,,,,HEWLETT-PACKARD INT. BANK PLC.,,,,,,,
10078,89859,4100001,60.47,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89861,4100001,194.16,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89867,4100001,1146.69,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89869,4100001,223.22,,,,,,,HEWLETT-PACKARD INT. BANK PLC.,,,,,,,
10078,89873,4100001,2420.0,,,,,,,CAMARA OFICIAL COMERCIO INDUSTRIA Y SERV. MADRID,,,,,,,
10078,89875,5523001,-4729.07,,,,,,,TRASPASO CTR,,,,,,,
10078,89880,5720001,16638.28,,,,,,,SEVERIANO SERVICIO MOVIL S.A.U,,,,,,,
10078,89860,5720001,-60.47,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89862,5720001,-194.16,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89864,5720001,-211.76,,,,,,,BNP PARIBAS LEASE GROUP S.A.,,,,,,,
10078,89879,4300001,-16638.28,,,,,,,SEVERIANO SERVICIO MOVIL S.A.U,,,,,,,
10079,89882,5720001,-565.57,,,,,,,Google Cloud Emea Limited,,,,,,,
10079,89881,4100001,565.57,,,,,,,Google Cloud Emea Limited,,,,,,,
10080,89887,5720001,-55766.54,,,,,,,PRESTAMO ICO SANTANDER 191230036773,,,,,,,
10080,89885,5200038,53587.99,,,,,,,PRESTAMO ICO SANTANDER 191230036773,,,,,,,
10080,89884,5720001,55766.54,,,,,,,TRASPASO CTR,,,,,,,
10080,89883,5523001,-55766.54,,,,,,,TRASPASO CTR,,,,,,,
10080,89886,6623001,2178.55,,,,,,,PRESTAMO ICO SANTANDER 191230036773,,,,,,,
10081,89888,4100001,145.2,,,,,,,Gestum. Asesores. S. A.,,,,,,,
10081,89890,4100001,258.94,,,,,,,Gestum. Asesores. S. A.,,,,,,,
10081,89889,5720001,-145.2,,,,,,,Gestum. Asesores. S. A.,,,,,,,
10081,89893,5720001,4889.77,,,,,,,TARSPASO CTR,,,,,,,
10081,89892,5523001,-4889.77,,,,,,,TARSPASO CTR,,,,,,,
10081,89891,5720001,-258.94,,,,,,,Gestum. Asesores. S. A.,,,,,,,
10082,89894,4309001,-3656.5,,,,,,,LV SMART. S.L.,,,,,,,
10082,89895,4770001,-767.87,,,,,,,LV SMART. S.L.,,,,,,,
10082,89896,4300001,4424.37,,,,,,,LV SMART. S.L.,,,,,,,
10083,89898,4100001,-322.67,,,,,,,GRENKE RENT S.L.,,,,,,,
10083,89897,6254001,322.67,,,,,,,GRENKE RENT S.L.,,,,,,,
10084,89899,6254001,465.74,,,,,,,GRENKE RENT S.L.,,,,,,,
10084,89900,4100001,-465.74,,,,,,,GRENKE RENT S.L.,,,,,,,
10085,89902,4100001,-522.41,,,,,,,GRENKE RENT S.L.,,,,,,,
10085,89901,6254001,522.41,,,,,,,GRENKE RENT S.L.,,,,,,,
10086,89903,6254001,170.48,,,,,,,GRENKE RENT S.L.,,,,,,,
10086,89904,4100001,-170.48,,,,,,,GRENKE RENT S.L.,,,,,,,
10087,89908,4720001,297.0,,,,,,,GRENKE RENT S.L.,,,,,,,
10087,89909,4100001,-1724.43,,,,,,,GRENKE RENT S.L.,,,,,,,
10087,89906,4720001,2.28,,,,,,,GRENKE RENT S.L.,,,,,,,
10087,89905,6623002,10.84,,,,,,,GRENKE RENT S.L.,,,,,,,
10087,89907,5240049,1414.31,,,,,,,GRENKE RENT S.L.,,,,,,,
10088,89910,6623002,5.43,,,,,,,GRENKE RENT S.L.,,,,,,,
10088,89914,4100001,-1724.43,,,,,,,GRENKE RENT S.L.,,,,,,,
10088,89912,5240049,1419.72,,,,,,,GRENKE RENT S.L.,,,,,,,
10088,89913,4720001,298.14,,,,,,,GRENKE RENT S.L.,,,,,,,
10088,89911,4720001,1.14,,,,,,,GRENKE RENT S.L.,,,,,,,
10089,89915,2170001,1425.15,,,,,,,GRENKE RENT S.L.,,,,,,,
10089,89917,4100001,-1724.43,,,,,,,GRENKE RENT S.L.,,,,,,,
10089,89916,4720001,299.28,,,,,,,GRENKE RENT S.L.,,,,,,,
10090,89922,4100001,-1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10090,89920,5240050,1260.96,,,,,,,GRENKE RENT S.L.,,,,,,,
10090,89919,4720001,20.44,,,,,,,GRENKE RENT S.L.,,,,,,,
10090,89921,4720001,264.8,,,,,,,GRENKE RENT S.L.,,,,,,,
10090,89918,6623002,97.31,,,,,,,GRENKE RENT S.L.,,,,,,,
10091,89925,5240050,1264.32,,,,,,,GRENKE RENT S.L.,,,,,,,
10091,89927,4100001,-1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10091,89924,4720001,19.73,,,,,,,GRENKE RENT S.L.,,,,,,,
10091,89926,4720001,265.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10091,89923,6623002,93.95,,,,,,,GRENKE RENT S.L.,,,,,,,
10092,89931,4720001,266.22,,,,,,,GRENKE RENT S.L.,,,,,,,
10092,89932,4100001,-1643.51,,,,,,,GRENKE RENT S.L.,,,,,,,
10092,89928,6623002,90.59,,,,,,,GRENKE RENT S.L.,,,,,,,
10092,89929,4720001,19.02,,,,,,,GRENKE RENT S.L.,,,,,,,
10092,89930,5240050,1267.68,,,,,,,GRENKE RENT S.L.,,,,,,,
10093,89935,5240051,535.84,,,,,,,GRENKE RENT S.L.,,,,,,,
10093,89936,4720001,112.52,,,,,,,GRENKE RENT S.L.,,,,,,,
10093,89933,6623002,38.12,,,,,,,GRENKE RENT S.L.,,,,,,,
10093,89934,4720001,8.01,,,,,,,GRENKE RENT S.L.,,,,,,,
10093,89937,4100001,-694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
10094,89938,6623002,36.07,,,,,,,GRENKE RENT S.L.,,,,,,,
10094,89940,5240051,537.89,,,,,,,GRENKE RENT S.L.,,,,,,,
10094,89939,4720001,7.57,,,,,,,GRENKE RENT S.L.,,,,,,,
10094,89942,4100001,-694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
10094,89941,4720001,112.96,,,,,,,GRENKE RENT S.L.,,,,,,,
10095,89945,5240051,539.95,,,,,,,GRENKE RENT S.L.,,,,,,,
10095,89946,4720001,113.39,,,,,,,GRENKE RENT S.L.,,,,,,,
10095,89943,6623002,34.01,,,,,,,GRENKE RENT S.L.,,,,,,,
10095,89947,4100001,-694.49,,,,,,,GRENKE RENT S.L.,,,,,,,
10095,89944,4720001,7.14,,,,,,,GRENKE RENT S.L.,,,,,,,
10096,89948,6623002,3.36,,,,,,,GRENKE RENT S.L.,,,,,,,
10096,89949,4720001,0.71,,,,,,,GRENKE RENT S.L.,,,,,,,
10096,89951,4720001,45.59,,,,,,,GRENKE RENT S.L.,,,,,,,
10096,89950,5240038,217.13,,,,,,,GRENKE RENT S.L.,,,,,,,
10096,89952,4100001,-266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
10097,89954,4720001,0.63,,,,,,,GRENKE RENT S.L.,,,,,,,
10097,89955,5240038,217.5,,,,,,,GRENKE RENT S.L.,,,,,,,
10097,89956,4720001,45.67,,,,,,,GRENKE RENT S.L.,,,,,,,
10097,89957,4100001,-266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
10097,89953,6623002,2.99,,,,,,,GRENKE RENT S.L.,,,,,,,
10098,89961,4720001,45.75,,,,,,,GRENKE RENT S.L.,,,,,,,
10098,89960,5240038,217.87,,,,,,,GRENKE RENT S.L.,,,,,,,
10098,89958,6623002,2.62,,,,,,,GRENKE RENT S.L.,,,,,,,
10098,89962,4100001,-266.79,,,,,,,GRENKE RENT S.L.,,,,,,,
10098,89959,4720001,0.55,,,,,,,GRENKE RENT S.L.,,,,,,,
10099,89976,6400022,22880.17,,,,,,,Sueldos y Salarios Inf. Sistem,,,,,,,
10099,90036,6420071,1509.61,,,,,,,Seguridad Social Direc. Person,,,,,,,
10099,90041,6420074,701.24,,,,,,,Seguridad Social Centralita   ,,,,,,,
10099,89977,4650004,-83.2,,,,,,,Remunerac. pdtes pago Ret.Jud.,,,,,,,
10099,90038,6420072,4767.6,,,,,,,Seguridad Social Admon. Person,,,,,,,
10099,90030,6420065,5117.03,,,,,,,Seguridad Social Compras      ,,,,,,,
10099,90024,6420063,4589.69,,,,,,,Seguridad Social Contabilidad ,,,,,,,
10099,90021,6420062,3806.52,,,,,,,Seguridad Social Tesorer¡a    ,,,,,,,
10099,90033,6420066,1594.59,,,,,,,Sdad. Soc. Admon C.Gestión,,,,,,,
10099,90027,6420064,6072.44,,,,,,,Seguridad Social Admon de Plaz,,,,,,,
10099,90019,6420061,1509.61,,,,,,,Seguridad Social Direc. Financ,,,,,,,
10099,90016,6420057,2696.62,,,,,,,Seg Social Estrategia precios ,,,,,,,
10099,90010,6420055,1594.59,,,,,,,Seg Social Cuentas Claves     ,,,,,,,
10099,90013,6420056,1079.64,,,,,,,Seg Social Coord area Sur     ,,,,,,,
10099,89971,6400012,5375.76,,,,,,,Sueldos y Salarios Admon. Dire,,,,,,,
10099,89965,6400011,33414.26,,,,,,,Sueldos y Salarios Direccion  ,,,,,,,
10099,89973,6400021,4000.02,,,,,,,Sueldos y Salarios Direc. Info,,,,,,,
10099,90004,6420052,3446.16,,,,,,,Seguridad Social Admon. Comer ,,,,,,,
10099,89997,6420043,1431.64,,,,,,,Sdad. Soc. Adm¢n Flotas       ,,,,,,,
10099,90000,6420044,13092.75,,,,,,,Sdad. Soc. Distribuci¢n       ,,,,,,,
10099,89994,6420042,3198.04,,,,,,,Sdad. Soc. Admon. Operaciones ,,,,,,,
10099,89967,4650001,-247367.7,,,,,,,Remuneraciones pendientes pago,,,,,,,
10099,89992,6420041,1594.59,,,,,,,Sdad. Soc. Direcc. Operacione ,,,,,,,
10099,89982,6420032,3188.56,,,,,,,Sada. Soc. Auditorias y Admon ,,,,,,,
10099,89988,6420033,4152.55,,,,,,,Sada. Soc. Medio Ambiente     ,,,,,,,
10099,89980,6420024,6670.85,,,,,,,Seguridad Social Att.Usuario  ,,,,,,,
10099,89978,6420023,11707.22,,,,,,,Seguridad Social Inf.Desarroll,,,,,,,
10099,89972,6420021,1351.2,,,,,,,Seguridad Social Direc. Infor ,,,,,,,
10099,89975,6420022,7850.42,,,,,,,Seguridad Social Inf.Sistemas ,,,,,,,
10099,89970,6420012,1719.17,,,,,,,Seguridad Social Administracio,,,,,,,
10099,89963,6420011,1214.12,,,,,,,Seguridad Social Direcci¢n    ,,,,,,,
10099,89986,6410032,2442.45,,,,,,,Indemnización Auditoria y Calidad,,,,,,,
10099,90002,6404044,31.55,,,,,,,Coisiones Distribución,,,,,,,
10099,90012,6404056,571.11,,,,,,,Com. Coor. Sur,,,,,,,
10099,90009,6404055,1043.23,,,,,,,Comisiones Cuentas Clave,,,,,,,
10099,89985,6403032,292.44,,,,,,,Sueldos y Salarios VACAC,,,,,,,
10099,90032,6402066,2000.0,,,,,,,Sueldos y Salarios VARIABLE,,,,,,,
10099,90029,6402064,2000.0,,,,,,,VARIABLE Adm. plazas,,,,,,,
10099,89974,6402022,1100.0,,,,,,,Sueldos y Salarios VARIABLE,,,,,,,
10099,90040,6401072,2500.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,90035,6401071,3500.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,90026,6401063,1500.0,,,,,,,BONOS Contabilida,,,,,,,
10099,89991,6402041,73.05,,,,,,,Sueldos y Salarios VARIABLE,,,,,,,
10099,90006,6401054,162.5,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,90023,6401062,2350.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89984,4650002,3119.64,,,,,,,Remunerac. Pagas Extras       ,,,,,,,
10099,89964,4751001,-69837.37,,,,,,,H. P. A. Retencion al personal,,,,,,,
10099,89966,4760001,-112586.94,,,,,,,S.S. acreedor                 ,,,,,,,
10099,90007,6420054,686.62,,,,,,,Seguridad Social Marketig     ,,,,,,,
10099,90003,6401052,853.35,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,90018,6401061,4900.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89969,4650002,-26586.59,,,,,,,Remunerac. Pagas Extras       ,,,,,,,
10099,90015,6401057,250.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89987,6401033,4000.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89999,6401044,14016.25,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89996,6401043,885.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,89990,6401041,830.0,,,,,,,Sueldos y Salarios  BONOS,,,,,,,
10099,90037,6400071,5666.68,,,,,,,Sdos. y Salar. Direccion Perso,,,,,,,
10099,90042,6400074,2192.73,,,,,,,Sueldos y Salarios Centralita ,,,,,,,
10099,90039,6400072,13096.0,,,,,,,Sdos. y Salar. Admon Personal ,,,,,,,
10099,90031,6400065,13971.39,,,,,,,Sueldos y Salarios Compras    ,,,,,,,
10099,89968,4100001,-2242.5,,,,,,,SANITAS,,,,,,,
10099,90034,6400066,3340.76,,,,,,,Sdos. y Salar. Admón C.Gestion,,,,,,,
10099,90028,6400064,16609.53,,,,,,,Sueldos y Salarios Adm¢n Plaza,,,,,,,
10099,90025,6400063,13967.99,,,,,,,Sueldos y Salarios Contabilida,,,,,,,
10099,90020,6400061,7916.68,,,,,,,Sdos. y Salar. Direcc. Financ.,,,,,,,
10099,90017,6400057,7840.81,,,,,,,Sdos y Salar estrategia precio,,,,,,,
10099,90022,6400062,10848.97,,,,,,,Sueldos y Salarios Tesorer¡a  ,,,,,,,
10099,90014,6400056,2625.01,,,,,,,Sueldos y Salar D. Reg. Loz-MA,,,,,,,
10099,90008,6400054,1984.55,,,,,,,Sdos y Salar Att clie Marketig,,,,,,,
10099,90005,6400052,9922.68,,,,,,,Sdos. y Salar. Admon Comerci  ,,,,,,,
10099,90011,6400055,4583.34,,,,,,,Sueldos y Salar Cuentas Claves,,,,,,,
10099,90001,6400044,37514.29,,,,,,,Sdos. y Salar. Distribuci¢n   ,,,,,,,
10099,89995,6400042,8177.81,,,,,,,Sdos. y Salar. Admon. Operacio,,,,,,,
10099,89993,6400041,6399.87,,,,,,,Sdos. y Salar. Direc. Operacio,,,,,,,
10099,89998,6400043,3416.66,,,,,,,Sdos. y Salar. Admon. Flota   ,,,,,,,
10099,89989,6400033,12041.34,,,,,,,Sdos. y Salar. Medio Ambiente ,,,,,,,
10099,89981,6400024,20764.85,,,,,,,Sueldos y Salarios Inf.att.usu,,,,,,,
10099,89979,6400023,36060.38,,,,,,,Sueldos y Salarios Inf.Desarro,,,,,,,
10099,89983,6400032,9328.13,,,,,,,Sdos. y Salar. Auditorias y Ad,,,,,,,
10100,90571,2806001,-1439.0,,,,,,,AMOR 03/24,,,,,,,
10100,90664,6805001,121.46,,,,,,,AMOR 03/24,,,,,,,
10100,90680,6805001,250.0,,,,,,,AMOR 03/24,,,,,,,
10100,90491,2806001,-5321.83,,,,,,,AMOR 03/24,,,,,,,
10100,90679,2806001,-250.0,,,,,,,AMOR 03/24,,,,,,,
10100,90663,2806001,-121.46,,,,,,,AMOR 03/24,,,,,,,
10100,90154,6815001,2.6,,,,,,,AMOR 03/24,,,,,,,
10100,90220,6815001,25.12,,,,,,,AMOR 03/24,,,,,,,
10100,90222,6815001,25.12,,,,,,,AMOR 03/24,,,,,,,
10100,90224,6815001,25.12,,,,,,,AMOR 03/24,,,,,,,
10100,90226,6815001,25.12,,,,,,,AMOR 03/24,,,,,,,
10100,90164,6815001,1.69,,,,,,,AMOR 03/24,,,,,,,
10100,90166,6815001,1.69,,,,,,,AMOR 03/24,,,,,,,
10100,90609,2806001,-622.2,,,,,,,AMOR 03/24,,,,,,,
10100,90613,2806001,-301.79,,,,,,,AMOR 03/24,,,,,,,
10100,90044,6811001,92.99,,,,,,,AMOR 03/24,,,,,,,
10100,90451,2813001,-43.77,,,,,,,AMOR 03/24,,,,,,,
10100,90101,2815001,-76.13,,,,,,,AMOR 03/24,,,,,,,
10100,90103,2815001,-77.94,,,,,,,AMOR 03/24,,,,,,,
10100,90105,2815001,-50.75,,,,,,,AMOR 03/24,,,,,,,
10100,90107,2815001,-76.13,,,,,,,AMOR 03/24,,,,,,,
10100,90045,2815001,-48.37,,,,,,,AMOR 03/24,,,,,,,
10100,90047,2815001,-61.57,,,,,,,AMOR 03/24,,,,,,,
10100,90049,2815001,-59.24,,,,,,,AMOR 03/24,,,,,,,
10100,90051,2815001,-29.38,,,,,,,AMOR 03/24,,,,,,,
10100,90053,2815001,-1.64,,,,,,,AMOR 03/24,,,,,,,
10100,90116,6815001,31.46,,,,,,,AMOR 03/24,,,,,,,
10100,90541,2806001,-1691.13,,,,,,,AMOR 03/24,,,,,,,
10100,90545,2806001,-98.87,,,,,,,AMOR 03/24,,,,,,,
10100,90547,2806001,-83.46,,,,,,,AMOR 03/24,,,,,,,
10100,90549,2806001,-615.29,,,,,,,AMOR 03/24,,,,,,,
10100,90614,6805001,301.79,,,,,,,AMOR 03/24,,,,,,,
10100,90584,6811001,1324.42,,,,,,,AMOR 03/24,,,,,,,
10100,90352,6816001,1.26,,,,,,,AMOR 03/24,,,,,,,
10100,90408,6816001,3.45,,,,,,,AMOR 03/24,,,,,,,
10100,90420,6816001,1.68,,,,,,,AMOR 03/24,,,,,,,
10100,90424,6816001,6.85,,,,,,,AMOR 03/24,,,,,,,
10100,90434,6816001,0.62,,,,,,,AMOR 03/24,,,,,,,
10100,90436,6816001,1.87,,,,,,,AMOR 03/24,,,,,,,
10100,90129,2815001,-42.38,,,,,,,AMOR 03/24,,,,,,,
10100,90131,2815001,-42.38,,,,,,,AMOR 03/24,,,,,,,
10100,90133,2815001,-10.44,,,,,,,AMOR 03/24,,,,,,,
10100,90135,2815001,-7.6,,,,,,,AMOR 03/24,,,,,,,
10100,90137,2815001,-1.76,,,,,,,AMOR 03/24,,,,,,,
10100,90077,2815001,-26.35,,,,,,,AMOR 03/24,,,,,,,
10100,90079,2815001,-155.13,,,,,,,AMOR 03/24,,,,,,,
10100,90118,6815001,31.46,,,,,,,AMOR 03/24,,,,,,,
10100,90120,6815001,31.46,,,,,,,AMOR 03/24,,,,,,,
10100,90122,6815001,31.46,,,,,,,AMOR 03/24,,,,,,,
10100,90188,6815001,0.4,,,,,,,AMOR 03/24,,,,,,,
10100,90190,6815001,0.4,,,,,,,AMOR 03/24,,,,,,,
