journal_entry_id,gl_account_number,debit_credit_indicator
100000877,645160,S
100000877,421000,H
100000877,431000,H
100000877,447300,H
100000877,447300,H
100000877,447300,H
100000877,431000,H
100000877,431000,H
100000877,431000,H
100000877,431000,H
100000877,431000,H
100000877,431000,H
100000877,645160,S
100000877,431000,H
100000877,645160,S
100000877,645160,S
100000877,645160,S
100000877,645160,S
100000877,641100,S
100000877,641310,S
100000877,641100,S
100000877,641100,S
100000877,641100,S
100000878,641321,S
100000878,641321,S
100000878,641321,S
100000878,421000,H
100000879,421000,H
100000879,641321,S
100000879,641321,S
100000880,445620,H
100000880,445310,S
100000880,445310,S
100000880,445602,H
100000880,445310,H
100000883,51120914,S
100000883,51120914,H
100000887,51120914,S
100000887,51120914,H
100000892,681740,H
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000892,491000,S
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000893,681740,S
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000893,491000,H
100000902,625714,S
100000902,625714,S
100000902,625714,S
100000902,625714,S
100000902,625714,S
100000902,625714,S
100000902,625714,S
100000902,625300,S
100000902,625300,S
100000902,625714,S
100000902,625714,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,625300,S
100000902,423000,H
100000907,706542,H
100000907,408101,S
100000910,423000,H
100000910,625714,S
100000919,625300,S
100000919,423000,H
100000920,625300,S
100000920,625300,S
100000920,625700,S
100000920,625714,S
100000920,625700,S
100000920,625300,S
100000920,625300,S
100000920,625700,S
100000920,625300,S
100000920,625300,S
100000920,625300,S
100000920,625300,S
100000920,625714,S
100000920,625714,S
100000920,625300,S
100000920,625714,S
100000920,625300,S
100000920,625300,S
100000920,625714,S
100000920,625300,S
100000920,625300,S
100000920,625300,S
100000920,625714,S
100000920,625714,S
100000920,625300,S
100000920,625300,S
100000920,625300,S
100000920,625300,S
100000920,423000,H
100000921,411100,H
100000921,501998,S
100000925,707100,S
100000925,707100,S
100000925,487000,H
100000925,487000,H
100000927,423000,H
100000927,625714,S
100000930,411100,H
100000930,401100,S
100000933,486004,H
100000933,486004,H
100000933,645700,S
100000933,645700,S
100000934,641311,H
100000934,421000,S
100000934,641311,H
100000935,641311,S
100000935,421000,H
100000935,641311,S
100000936,421000,H
100000936,641311,S
100000936,641311,S
100000937,421000,H
100000937,641311,S
100000938,641311,S
100000938,421000,H
100000939,641311,S
100000939,641311,S
100000939,421000,H
100000940,421000,S
100000940,641311,H
100000941,445602,H
100000941,445310,S
100000941,445500,S
100000941,445620,H
100000941,445310,S
100000942,445630,S
100000942,445630,H
100000942,445710,S
100000942,445630,H
100000952,431000,H
100000952,431000,H
100000952,431000,H
100000952,645160,S
100000952,641310,S
100000952,641310,S
100000952,641310,S
100000952,447300,H
100000952,447300,H
100000952,431000,H
100000952,421000,H
100000952,421000,H
100000952,447300,H
100000952,431000,H
100000952,447300,H
100000952,431000,H
100000952,431000,H
100000952,641100,S
100000952,641100,S
100000952,641100,S
100000952,641100,S
100000952,641100,S
100000952,641100,S
100000952,641100,S
100000952,431000,H
100000952,641310,S
100000952,641310,S
100000952,447300,H
100000952,641100,S
100000952,645160,S
100000952,645160,S
100000952,645218,S
100000952,645218,S
100000952,645160,S
100000952,645160,S
100000952,645218,S
100000952,645160,S
100000952,647600,S
100000952,645160,S
100000952,645160,S
100000952,645160,S
100000952,645218,S
100000953,641321,S
100000953,421000,H
100000953,641321,S
100000953,641321,S
100000953,641321,S
100000953,641321,S
100000958,408101,H
100000958,706542,S
100000959,421000,S
100000959,641311,H
100000959,641311,H
100000960,641311,H
100000960,641311,H
100000960,421000,S
100000961,421000,S
100000961,641311,H
100000962,641311,H
100000962,421000,S
100000963,641311,H
100000963,421000,S
100000964,421000,S
100000964,641311,H
100000965,641311,H
100000965,421000,S
100000965,641311,H
100000966,641311,H
100000966,421000,S
100000966,641311,H
100000967,641311,H
100000967,421000,S
100000968,421000,S
100000968,641311,H
100000969,641311,H
100000969,641311,H
100000969,421000,S
100000970,421000,S
100000970,641311,H
100000970,641311,H
100000971,421000,S
100000971,641311,H
100000972,641311,H
100000972,421000,S
100000972,641311,H
100000973,641311,H
100000973,421000,S
100000973,641311,H
100000974,641311,H
100000974,421000,S
100000975,421000,S
100000975,641311,H
100000976,641311,H
100000976,641311,H
100000976,421000,S
100000977,641311,H
100000977,641311,H
100000977,421000,S
100000978,641311,H
100000978,421000,S
100000979,421000,S
100000979,641311,H
100000980,421000,S
100000980,641311,H
100000980,641311,H
100000981,641311,H
100000981,641311,H
100000981,421000,S
100000982,421000,S
100000982,641311,H
100000983,421000,H
100000983,641311,S
100000983,641311,S
100000984,641311,S
100000984,421000,H
100000984,641311,S
100000985,421000,H
100000985,641311,S
100000985,641311,S
100000986,421000,H
100000986,641311,S
100000986,641311,S
100000987,641311,S
100000987,641311,S
100000987,421000,H
100000988,421000,H
100000988,641311,S
100000988,641311,S
100000989,641311,S
100000989,421000,H
100000990,641311,S
100000990,421000,H
100000990,641311,S
100000991,421000,H
100000991,641311,S
100000991,641311,S
100000992,421000,H
100000992,641311,S
100000993,641311,S
100000993,421000,H
100000993,641311,S
100000994,641311,S
100000994,421000,H
100000995,421000,H
100000995,641311,S
100000996,641311,S
100000996,421000,H
100000997,421000,H
100000997,641311,S
100000998,641311,S
100000998,421000,H
100000999,421000,H
100000999,641311,S
100001000,641311,S
100001000,421000,H
100001001,641311,S
100001001,641311,S
100001001,421000,H
100001002,641311,S
100001002,421000,H
100001003,421000,H
100001003,641311,S
100001004,641311,S
100001004,641311,S
100001004,421000,H
100001005,421000,H
100001005,641311,S
100001006,641311,S
100001006,641311,S
100001006,421000,H
100001007,421000,S
100001007,641311,H
100001007,641311,H
100001008,421000,H
100001008,641311,S
100001008,641311,S
100001009,421000,S
100001009,641311,H
100001009,641311,H
100001010,641311,H
100001010,641311,H
100001010,421000,S
100001011,51120914,S
100001011,51120914,H
100001012,51120914,S
100001012,51120914,H
100001013,401100,S
100001013,501998,H
100001014,401100,S
100001014,501998,H
100001014,401100,S
100001014,401100,S
100001016,625300,S
100001016,625300,S
100001016,423000,H
100001016,625300,S
100001016,625300,S
100001016,625300,S
100001016,625714,S
100001016,625300,S
100001016,625300,S
100001016,626130,S
100001016,625300,S
100001016,625300,S
100001016,625714,S
100001016,625714,S
100001016,625714,S
100001016,625714,S
100001016,625714,S
100001016,625714,S
100001017,423000,H
100001017,625714,S
100001018,625714,S
100001018,423000,H
100001031,408101,S
100001031,706542,H
100001032,423000,H
100001032,625300,S
100001032,625300,S
100001032,625300,S
100001032,625300,S
100001032,625300,S
100001032,625700,S
100001032,625300,S
100001032,625300,S
100001032,625300,S
100001033,625300,S
100001033,625714,S
100001033,625714,S
100001033,625714,S
100001033,625714,S
100001033,625711,S
100001033,423000,H
100001033,623400,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625714,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001033,625300,S
100001043,401100,H
100001043,401100,S
100001047,625714,S
100001047,625300,S
100001047,423000,H
100001047,625300,S
100001047,625300,S
100001047,625714,S
100001047,625714,S
100001047,625714,S
100001047,625300,S
100001047,625714,S
100001047,625714,S
100001047,625714,S
100001047,625300,S
100001047,625300,S
100001048,645700,S
100001048,486004,H
100001057,641311,S
100001057,641311,S
100001057,421000,H
100001058,421000,S
100001058,641311,H
100001058,641311,H
100001059,421000,S
100001059,641311,H
100001060,421000,H
100001060,641311,S
100001061,421000,H
100001061,641100,S
100001061,645218,S
100001061,645160,S
100001061,645160,S
100001061,645160,S
100001061,447300,H
100001061,645218,S
100001061,645218,S
100001061,645160,S
100001061,421000,H
100001061,431000,H
100001061,641100,S
100001061,645160,S
100001061,431000,H
100001061,431000,H
100001061,431000,H
100001061,447300,H
100001061,641100,S
100001061,641100,S
100001061,645160,S
100001061,645160,S
100001061,645160,S
100001061,645218,S
100001061,645160,S
100001061,641100,S
100001061,641100,S
100001061,641100,S
100001061,641100,S
100001061,641100,S
100001061,641100,S
100001061,447300,H
100001061,447300,H
100001061,431000,H
100001061,431000,H
100001061,431000,H
100001061,431000,H
100001061,447300,H
100001062,421000,H
100001062,641321,S
100001062,641321,S
100001062,641321,S
100001062,641321,S
100001062,641321,S
100001063,645160,S
100001063,431000,H
100001064,645160,S
100001064,431000,H
100001065,431000,H
100001065,645160,S
100001066,401100,S
100001066,411100,H
100001067,645160,S
100001067,431000,H
100001068,645160,S
100001068,431000,H
100001069,431000,H
100001069,645160,S
100001070,431000,H
100001070,645160,S
100001071,645160,S
100001071,431000,H
100001072,645160,S
100001072,431000,H
100001073,706542,S
100001073,408101,H
100001074,628430,S
100001074,615400,S
100001074,615400,S
100001074,615400,S
100001074,628430,H
100001074,613500,H
100001074,613500,H
100001074,613500,H
100001075,445602,H
100001075,445620,H
100001075,445310,S
100001075,445310,S
100001075,445310,S
100001095,408101,S
100001095,706542,H
100001101,625714,S
100001101,625714,S
100001101,625300,S
100001101,625714,S
100001101,625300,S
100001101,625300,S
100001101,625300,S
100001101,625300,S
100001101,423000,H
100001101,625300,S
100001101,625300,S
100001101,625300,S
100001101,625300,S
100001101,625300,S
100001102,625700,S
100001102,625300,S
100001102,625300,S
100001102,423000,H
100001102,625300,S
100001102,625714,S
100001102,625300,S
100001103,625709,S
100001103,625300,S
100001103,423000,H
100001103,625300,S
100001103,625300,S
100001103,625709,S
100001103,625300,S
100001104,625300,S
100001104,625300,S
100001104,625300,S
100001104,625700,S
100001104,625300,S
100001104,625300,S
100001104,423000,H
100001104,625714,S
100001105,625300,S
100001105,625300,S
100001105,625300,S
100001105,625300,S
100001105,625300,S
100001105,625300,S
100001105,423000,H
100001105,625300,S
100001106,625714,S
100001106,625714,S
100001106,625714,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625714,S
100001106,625714,S
100001106,625300,S
100001106,625300,S
100001106,423000,H
100001106,625300,S
100001106,625300,S
100001106,625300,S
100001106,625714,S
100001106,625714,S
100001106,625714,S
100001106,625700,S
100001107,625714,S
100001107,423000,H
100001107,625300,S
100001108,431000,H
100001108,431000,H
100001108,447300,H
100001108,431000,H
100001108,431000,H
100001108,421000,H
100001108,647600,S
100001108,431000,H
100001108,431000,H
100001108,431000,H
100001108,647600,S
100001108,641100,S
100001108,641100,S
100001108,645160,S
100001108,645218,S
100001108,641100,S
100001108,447300,H
100001108,447300,H
100001108,645218,S
100001108,645218,S
100001108,645218,S
100001108,447300,H
100001108,645160,S
100001108,645160,S
100001108,641100,S
100001108,641100,S
100001108,641100,S
100001108,421000,H
100001108,447300,H
100001108,645160,S
100001108,645160,S
100001108,645160,S
100001108,645160,S
100001108,645160,S
100001108,645160,S
100001108,431000,H
100001109,421000,H
100001109,431000,H
100001109,645160,S
100001109,645160,S
100001109,645160,S
100001109,645218,S
100001109,431000,H
100001109,645160,S
100001109,645160,S
100001109,645160,S
100001109,431000,H
100001109,645218,S
100001109,645218,S
100001109,645160,S
100001109,645160,S
100001109,645160,S
100001109,645218,S
100001110,641321,S
100001110,641321,S
100001110,641321,S
100001110,641321,S
100001110,421000,H
100001110,641321,S
100001111,51120914,S
100001111,451B23,H
100001113,51120914,H
100001113,51120914,S
100001114,421000,H
100001114,641311,S
100001114,641311,S
100001115,641311,H
100001115,641311,H
100001115,421000,S
100001116,641311,S
100001116,421000,H
100001130,408100,H
100001130,408100,H
100001130,408100,H
100001130,408100,S
100001130,408100,H
100001130,622800,S
100001130,408100,H
100001130,604300,S
100001130,624600,S
100001130,408100,H
100001130,628430,S
100001130,615400,S
100001130,706539,H
100001130,709600,S
100001131,408500,H
100001131,607500,S
100001132,408101,H
100001132,706542,S
100001133,445500,H
100001133,445602,H
100001133,445310,S
100001133,445310,S
100001133,445602,H
100001134,445630,H
100001134,445630,H
100001134,445630,S
100001134,445710,S
100001135,408100,H
100001135,628430,H
100001135,408100,S
100001135,408100,S
100001135,408100,S
100001135,615400,H
100001135,624600,H
100001135,622800,H
100001135,604300,H
100001135,408100,S
100001135,408100,S
100001135,706539,S
100001135,709600,H
100001135,408100,S
100001136,607500,H
100001136,408500,S
100001137,411100,H
100001137,501998,S
100001140,451B23,S
100001140,51150914,H
100001142,451B23,H
100001142,451B23,S
100001143,641321,H
100001143,641321,H
100001143,641321,S
100001143,421000,S
100001143,641321,H
100001143,641321,H
100001144,431000,H
100001144,671800,S
100001144,671800,S
100001144,431000,H
100001145,671800,S
100001145,431000,H
100001146,431000,H
100001146,645160,S
100001147,431000,H
100001147,645160,S
100001148,645160,S
100001148,647600,S
100001148,431000,H
100001148,431000,H
100001148,641100,H
100001148,645160,S
100001149,51120914,S
100001149,51120914,H
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001151,681740,H
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001151,491000,S
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,491000,H
100001152,681740,S
100001154,421000,S
100001154,641311,H
1200000008,408101,S
1200000008,706542,H
1200000009,706513,S
1200000009,408101,H
1200000010,408101,H
1200000010,706513,S
1200000011,706513,S
1200000011,408101,H
1200000012,408101,S
1200000012,706542,H
1200000013,706542,S
1200000013,408101,H
1200000014,408101,H
1200000014,706542,S
1200000015,408101,S
1200000015,706542,H
1200000016,706542,S
1200000016,408101,H
1400000039,411450,H
1400000039,51120914,S
1400000040,411100,H
1400000040,51120914,S
1400000041,411450,H
1400000041,51120914,S
1400000042,411100,H
1400000042,51120914,S
1400000043,51120914,S
1400000043,411100,H
1400000044,411450,H
1400000044,51120914,S
1400000045,411100,H
1400000045,51120914,S
1400000045,411100,H
1400000046,51120914,S
1400000046,411100,H
1400000046,411100,S
1400000047,411450,H
1400000047,51120914,S
1400000048,411100,H
1400000048,51120914,S
1400000049,51120914,S
1400000049,411100,H
1400000050,51120914,S
1400000050,411450,H
1400000051,51120914,S
1400000051,411100,H
1400000052,411100,H
1400000052,51120914,S
1400000053,51120914,S
1400000053,411450,H
1400000054,51120914,S
1400000054,51120914,H
1400000055,51120914,S
